project_name,property_type,property,location_area,location,total_price,price_sqft,area(sq-ft),bhk,bath,area_type,parking,covered_parking,open_parking,extra_room,pooja_room,servant_room,study_room,extra_rooms,furnished_status,property_status,marble_floor,lat,long_,property_link,property_description,builtup_area
,house,"2 BHK House for Sale in Adarsh Nagar, Jaipur",central jaipur, Adarsh Nagar,27000000.0,13888.0,1944,2.0,2.0,Plot Area,1 Covered + 1 Open,1.0,1.0,Study Room,0.0,0.0,1.0,0.0,semi-furnished,Ready To Move,,26.90085155481152,75.83503592759371,https://www.squareyards.com/resale-2-bhk-study-room-1944-sq-ft-independent-house-in-ansakco-h4s-byogsh/9162842,"independent house for sale at prime residential location of Adarsh Nagar, ideally suitable for all communities Hindu, Muslims, nearby gardens markets and other facilities",1360.8
,house,"6+ BHK House for Sale in Mansarovar, Jaipur",mansarovar, Mansarovar,25000000.0,5000.0,5000,6.0,6.0,Built-up Area,2 Covered + 1 Open,2.0,1.0,,0.0,0.0,0.0,0.0,unfurnished,Ready To Move,,26.8973631126541,75.7850449159741,https://www.squareyards.com/resale-6-bhk-5000-sq-ft-independent-house-in-sfs-6-sec/8847999,"Discover an exceptional opportunity to own a remarkable independent house in the highly soughtafter SFS Mansarovar locality of Jaipur.Priced at an attractive 2.5 crore, this expansive 5000 square feet residence offers ample space for families seeking comfort and convenience. Nestled in a gated society, the home boasts a prime location near the city center, ensuring that you have easy access",5000.0
,house,"2.5 BHK House for Sale in Sodala, Jaipur",sodala, Sodala,9500000.0,10052.0,945,2.5,2.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,semi-furnished,,,26.89032909056656,75.77384199947119,https://www.squareyards.com/resale-2-5-bhk-105-sq-yd-independent-house-in-sodala/8588841,"Discover the perfect blend of comfort and convenience with this charming independent house for sale in the vibrant locality of Sodala, Jaipur.Priced at an attractive 95 lakh, this semifurnished home spans a generous area of 105 square yards, making it an ideal choice for families or individuals seeking space and functionality. Boasting  bedrooms and 2 bathrooms, this property is",945.0
,house,"5 BHK House for Sale in Vaishali Nagar, Jaipur",vaishali nagar, Vaishali Nagar,92100000.0,10233.0,9000,5.0,5.0,Saleable Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,26.91421021227865,75.74016485363245,,,7826.0
,house,"6 BHK House for Sale in Nirman Nagar, Jaipur",nirman nagar, Nirman Nagar,72500000.0,10357.0,7000,6.0,6.0,Saleable Area,3 Covered + 2 Open,3.0,2.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,26.891157085047062,75.74925385415554,,,6086.0
,house,"4 BHK House for Sale in Chitrakoot, Jaipur",chitrakoot, Chitrakoot,35100000.0,19500.0,1800,4.0,5.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.889382974602366,75.7157875970006,,,1260.0
,house,"5 BHK House for Sale in Dhawas, Jaipur",dhawas, Dhawas,47500000.0,20943.0,2268,5.0,6.0,Plot Area,2 Covered + 2 Open,2.0,2.0,Pooja Room +2,1.0,0.0,0.0,2.0,furnished,Ready To Move,,26.88996816799655,75.72773315012455,https://www.squareyards.com/resale-5-bhk-pooja-room-servant-room-study-room-252-sq-yd-independent-house-in-jaipur-property-n-dream-h/9121644,"Secure a splendid 5-bedroom, 6-bathroom independent house in Dhawas, Jaipur, offering a generous 252 square yards of living space, all for 4.75 crore.This furnished home, facing the road, comes with two parking spots and boasts an impressive array of amenities designed for modern living. You will find everything from kids` play areas, a central Wi-Fi system, and an attached market",1587.6
,house,"5 BHK House for Sale in Gandhi Path, Jaipur",gandhi path, Gandhi Path,52500000.0,28180.0,1863,5.0,6.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +2,1.0,0.0,0.0,2.0,semi-furnished,Ready To Move,,26.90931312829425,75.71288041770458,,,1304.1
,house,"4 BHK House for Sale in Hanuman Nagar Extension, Jaipur",hanuman nagar, Hanuman Nagar Extension,57100000.0,31722.0,1800,4.0,6.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,26.923504221589084,75.73716145008802,,,1260.0
,house,"4 BHK House for Sale in Vaishali Nagar, Jaipur",vaishali nagar, Vaishali Nagar,36500000.0,21345.0,1710,4.0,4.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.913442179393616,75.71990981698036,https://www.squareyards.com/resale-4-bhk-pooja-room-study-room-190-sq-yd-independent-house-in-jaipur-property-n-dream-h/9282981,"Ultra luxurious Bungalow in Bajri Mandi in Vaishali Nagar West Built up in 190 sq yard PlotElegant Bungalow consist of 4 Big Bedrooms with Walk in Closet , study room for KidsAll Amenities include Drawing room , Living room , Personel Gym , Terrace Garden , Gazebo Jacuzzi, Lift",1197.0
,house,"5 BHK House for Sale in Jagdamba Nagar, Jaipur",vaishali nagar, Jagdamba Nagar,57100000.0,10381.0,5500,5.0,6.0,Saleable Area,3 Covered + 2 Open,3.0,2.0,Pooja Room +2,1.0,0.0,0.0,2.0,semi-furnished,Ready To Move,,26.89114452612952,75.7292003184557,,,4782.0
,house,"4 BHK House for Sale in Gandhi Path, Jaipur",gandhi path, Gandhi Path,35500000.0,8452.0,4200,4.0,5.0,Built-up Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +2,1.0,0.0,0.0,2.0,semi-furnished,Ready To Move,,26.913442179393616,75.71990981698036,,,4200.0
,house,"5 BHK House for Sale in Nirman Nagar, Jaipur",nirman nagar, Nirman Nagar,72500000.0,28769.0,2520,5.0,5.0,Plot Area,3 Covered + 1 Open,3.0,1.0,Pooja Room +2,1.0,0.0,0.0,2.0,semi-furnished,Ready To Move,,26.891301811519963,75.74249301105738,,,1764.0
,house,"5 BHK House for Sale in Mansarovar Extension, Jaipur",mansarovar, Mansarovar Extension,30100000.0,7921.0,3800,5.0,5.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.86970053107741,75.74060473591089,https://www.squareyards.com/resale-5-bhk-pooja-room-study-room-3800-sq-ft-independent-house-in-apni-zameen-apna-aasman/8636429,"Nestled in the vibrant locality of Mansarovar Extension, Jaipur, this stunning independent house is a perfect blend of luxury and modern living.With a generous area of 3800 square feet, this exquisite property is now available for sale at an attractive price of  crore. Built in the recent past, with an age of just 01 years, this home features a",3800.0
,house,"5 BHK House for Sale in Sunder Nagar, Jaipur",mansarovar, Sunder Nagar,41100000.0,26095.0,1575,5.0,6.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.88239361147864,75.73569528758526,,,1102.5
,house,"6 BHK House for Sale in Hanuman Nagar, Jaipur",hanuman nagar, Hanuman Nagar,140000000.0,31111.0,4500,6.0,6.0,Plot Area,2 Covered + 2 Open,2.0,2.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Under Construction,,26.910409459753065,75.73496840894222,,,3150.0
,house,"4 BHK House for Sale in Vidhyut Nagar, Jaipur",vaishali nagar, Vidhyut Nagar,60000000.0,30864.0,1944,4.0,5.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +2,1.0,0.0,0.0,2.0,semi-furnished,Ready To Move,,26.8975727152468,75.75003270059824,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-216-sq-yd-independent-house-in-jaipur-property-n-dream-h/8194653,"Nestled in the vibrant locality of Vidhyut Nagar, Jaipur, this exquisite independent house is a fantastic opportunity for discerning buyers looking to invest in a luxurious lifestyle.Priced at an impressive 6 Cr, this property spans an expansive area of 216 square yards, offering ample space for both relaxation and entertainment. With a modern road view, the home radiates elegance and",1360.8
Kedia Aravali,house,"4 BHK House for Sale in Machwa, Jaipur",other, Machwa,8900000.0,3708.0,2400,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-extra-room-2400-sq-ft-independent-house-in-kedia-aravali/8225288,"Discover an exceptional opportunity to own a semifurnished independent house in the prime locality of Machwa, Jaipur.This stunning property, nestled in the soughtafter Kedia Aravali project, boasts a generous area of 2400 square feet, offering ample space for comfortable living. With four spacious bedrooms and four wellappointed bathrooms, this home is perfect for families seeking both style and functionality. The",2400.0
VRB The platinum,house,"3 BHK House for Sale in Kishorpura, Jaipur",kishorpura, Kishorpura,5500000.0,3235.0,1700,3.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-extra-room-1700-sq-ft-independent-house-in-vrb-the-platinum/8336736,88 gaj 4 bhk full duplex kishor pura road hathoj Rs 55 lacContact us 316,1700.0
Ansal Sushant City,house,"4 BHK House for Sale in Nari Ka Bas, Jaipur",other, Nari Ka Bas,7000000.0,3043.0,2300,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,,,2300.0
Shyam Green,house,"5 BHK House for Sale in Kanakpura, Jaipur",ajmer road, Kanakpura,17000000.0,6071.0,2800,5.0,5.0,Built-up Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-5-bhk-pooja-room-servant-room-study-room-extra-room-2800-sq-ft-independent-house-in-shyam-green/8762442,240 Gaj JDA 5bhk full duplex villa kankpura rly stn ke pas gokulpura me  lacMob 316,2800.0
Guman Kardhani Heights,house,"3 BHK House for Sale in Govindpura, Jaipur",govindpura, Gov,5600000.0,3111.0,1800,3.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,,,1800.0
Ansal Sun City,house,"4 BHK House for Sale in Kalwar Road, Jaipur",kalwar road, Kalwar Road,7600000.0,3454.0,2200,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-extra-room-2200-sq-ft-independent-house-in-ansal-sun-city/8174098,107 JDA 3 bhk full finished grated colony ansal shushant city 2 Rs 76 lacMob no 316,2200.0
Ansals Sushant City I - Spanish Villa,house,"3 BHK House for Sale in Kalwar Road, Jaipur",kalwar road, Kalwar Road,6800000.0,3885.0,1750,3.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-extra-room-1750-sq-ft-independent-house-in-ansals-sushant-city-i-spanish-villa/8644634,"85 Gaj JDA 3 bhk full duplex villa all facilities available in the villa road se 300, mitrsRs 68 lac Mob 316",1750.0
RR Homes Kishorpura,house,"3 BHK House for Sale in Kishorpura, Jaipur",kishorpura, Kishorpura,4800000.0,3428.0,1400,3.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-extra-room-1400-sq-ft-independent-house-in-rr-homes-kishorpura/9021903,"Discover a new standard of living in Jaipur Kishorpura, where this 1400 square feet independent house is ready for you.Priced at 48 Lac, this semi-furnished home boasts 3 bedrooms and 3 bathrooms, perfect for a growing family. Its located on a wide road in a prime area, close to the city center and offers a convenient road view. This Vastu-compliant",1400.0
Kedia Aravali,house,"3 BHK House for Sale in Machwa, Jaipur",other, Machwa,4600000.0,3538.0,1300,3.0,3.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-extra-room-1300-sq-ft-independent-house-in-kedia-aravali/9027765,66 Gaj JDA 3 BHK Full duplex house north facing kediya arawali Rs 46 lacMob 316,1300.0
,house,"2 BHK House for Sale in Tilak Nagar, Jaipur",central jaipur, Tilak Nagar,61500000.0,21025.0,2925,2.0,2.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Study Room,0.0,0.0,1.0,0.0,unfurnished,Ready To Move,,26.894524319690177,75.82130167633295,https://www.squareyards.com/resale-2-bhk-study-room-325-sq-yd-independent-house-in-tn-h4s_bati/8272774,"Discover the charm of this exquisite independent house located in the vibrant locality of Tilak Nagar, Jaipur, perfect for those seeking a luxurious lifestyle.Priced at an attractive  crore, this spacious abode encompasses an impressive area of 325 square yards. With a desirable road view, the property welcomes you with its wellplanned layout and abundant natural  unfurnished home features",2925.0
,house,"4 BHK House for Sale in Janata Colony, Jaipur",central jaipur, Janata Colony,53099999.99999999,17699.0,3000,4.0,4.0,Built-up Area,2 Covered + 1 Open,2.0,1.0,Study Room,0.0,0.0,1.0,0.0,semi-furnished,Ready To Move,,26.90884343953832,75.8263435587287,https://www.squareyards.com/resale-4-bhk-study-room-3000-sq-ft-independent-house-in-janata-colony/8900556,"Discover a remarkable opportunity to own a stunning independent house in the desirable Janata Colony of Jaipur.This impressive property spans an expansive area of 3,000 square feet and is listed for  crore, making it a prime investment for those seeking a spacious and comfortable home. The house features four wellappointed bedrooms and four bathrooms, ensuring ample space for families",3000.0
,house,"5 BHK House for Sale in Manyawas, Jaipur",mansarovar, Manyawas,30000000.0,17094.0,1755,5.0,5.0,Plot Area,2 Covered + 1 Open,2.0,1.0,Pooja Room +1,1.0,0.0,0.0,1.0,semi-furnished,Ready To Move,,26.86531057021731,75.7459232211113,https://www.squareyards.com/resale-5-bhk-pooja-room-extra-room-195-sq-yd-independent-house-in-jaipur-property-n-dream-h/8296425,"Nestled in the vibrant locality of Mangyawas, Jaipur, this exquisite independent house is a true gem, perfect for families seeking both comfort and luxury.Priced at an attractive 3 crore, this brandnew residence spans an impressive area of 195 square yards and offers a serene community view that enhances the tranquil living experience. With five spacious bedrooms and five wellappointed bathrooms,",1228.5
,house,"4 BHK House for Sale in Mansarovar, Jaipur",mansarovar, Mansarovar,16000000.0,14285.0,1120,4.0,2.0,Built-up Area,2 Covered + 1 Open,2.0,1.0,,0.0,0.0,0.0,0.0,unfurnished,Ready To Move,,26.8371629801165,75.7757912948728,https://www.squareyards.com/resale-4-bhk-112-sq-mt-independent-house-in-mansarovar/8377747,"Discover the perfect family home in the heart of Jaipur with this stunning independent house located in the desirable sfs Mansarovar locality.Priced at an inviting 1.6 crore, this property offers an ideal blend of comfort and convenience. Boasting a generous area of 112 square meters, this unfurnished residence provides a blank canvas for you to design your dream living space.",1120.0
,house,"5 BHK House for Sale in Udai Nagar, Jaipur",central jaipur, Udai Nagar,42500000.0,7727.0,5500,5.0,6.0,Built-up Area,2 Covered + 2 Open,2.0,2.0,Pooja Room +3,1.0,0.0,0.0,3.0,furnished,Ready To Move,,26.87851672534541,75.75337171554565,https://www.squareyards.com/resale-5-bhk-pooja-room-servant-room-study-room-extra-room-5500-sq-ft-independent-house-in-udai-nagar/9001437,"Find a wonderful place to call home in Jaipur Udai Nagar.This beautiful, furnished independent house is perfect for your family, offering 5 spacious bedrooms and 6 bathrooms spread across 5500 square feet of living space. With a clear road view, you`ll enjoy the convenience of a prime location that also boasts a variety of amenities to make life easier and",5500.0
,house,"4 BHK House for Sale in Nirman Nagar, Jaipur",nirman nagar, Nirman Nagar,16000000.0,10709.0,1494,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Study Room,0.0,0.0,1.0,0.0,unfurnished,Ready To Move,,26.8856167,75.7451505,https://www.squareyards.com/resale-4-bhk-study-room-166-sq-yd-independent-house-in-nirman-nagar/9193656,"A wonderful chance to own a home in Nirman Nagar, Jaipur has just become available with this four-bedroom, four-bathroom independent house, priced at 1.6 Cr.Spread across 166 square yards and facing the road, this unfurnished property offers a blank canvas for you to design your dream living space. Built by a reputed builder, the house is situated in a safe",1494.0
Vatsalya Residency Muralipura,house,"6+ BHK House for Sale in Muralipura, Jaipur",muralipura, Muralipura,17000000.0,11805.0,1440,6.0,3.0,Built-up Area,1 Covered Parking,1.0,0.0,Pooja Room +3,1.0,0.0,0.0,3.0,semi-furnished,Ready To Move,,,,https://www.squareyards.com/resale-6-bhk-pooja-room-servant-room-study-room-extra-room-160-sq-yd-independent-house-in-vatsalya-residency-muralipura/8162856,"Individual house available for sale in Vijayanagar, Murlipura, Jaipur Plot area 160 square yard, 3 Floor construction, Ready to shift, Price  crore",1440.0
,house,"4 BHK House for Sale in Kalwar Road, Jaipur",kalwar road, Kalwar Road,6500000.0,3823.0,1700,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,Pooja Room,1.0,0.0,0.0,0.0,semi-furnished,Ready To Move,,26.95339298055532,75.70268299430609,https://www.squareyards.com/resale-4-bhk-pooja-room-1700-sq-ft-independent-house-in-kalwar-road/8485115,"Discover an exceptional opportunity to own a stunning independent house in the vibrant locality of Kalwar Road, Jaipur.This spacious 4bedroom home, offering a generous area of 1,700 square feet, is perfect for families seeking comfort and convenience. Priced attractively at 65 lakh, this semifurnished residence is designed to cater to your modern lifestyle while ensuring ample space for relaxation and",1700.0
